region_code,region,tipo_de_indicador,periodo,total
17,"Rioja, La",Pérdidas reales,2003,7.635
17,"Rioja, La",Pérdidas reales,2002,7.510
17,"Rioja, La",Pérdidas reales,2001,6.786
17,"Rioja, La",Pérdidas reales,2000,5.289
17,"Rioja, La",Pérdidas aparentes,2022,8.408
17,"Rioja, La",Pérdidas aparentes,2020,7.771
17,"Rioja, La",Pérdidas aparentes,2018,9.298
17,"Rioja, La",Pérdidas aparentes,2016,8.423
17,"Rioja, La",Pérdidas aparentes,2014,7.396
17,"Rioja, La",Pérdidas aparentes,2013,8.794
17,"Rioja, La",Pérdidas aparentes,2012,6.427
17,"Rioja, La",Pérdidas aparentes,2011,2.021
17,"Rioja, La",Pérdidas aparentes,2010,4.511
17,"Rioja, La",Pérdidas aparentes,2009,4.362
17,"Rioja, La",Pérdidas aparentes,2008,5.517
17,"Rioja, La",Pérdidas aparentes,2007,3.810
17,"Rioja, La",Pérdidas aparentes,2006,..
17,"Rioja, La",Pérdidas aparentes,2005,..
17,"Rioja, La",Pérdidas aparentes,2004,..
17,"Rioja, La",Pérdidas aparentes,2003,..
17,"Rioja, La",Pérdidas aparentes,2002,..
17,"Rioja, La",Pérdidas aparentes,2001,..
17,"Rioja, La",Pérdidas aparentes,2000,..
18,Ceuta y Melilla,Volumen de agua suministrada a la red de abastecimiento público,2022,20.992
18,Ceuta y Melilla,Volumen de agua suministrada a la red de abastecimiento público,2020,19.708
18,Ceuta y Melilla,Volumen de agua suministrada a la red de abastecimiento público,2018,19.643
18,Ceuta y Melilla,Volumen de agua suministrada a la red de abastecimiento público,2016,20.400
18,Ceuta y Melilla,Volumen de agua suministrada a la red de abastecimiento público,2014,20.068
18,Ceuta y Melilla,Volumen de agua suministrada a la red de abastecimiento público,2013,19.977
18,Ceuta y Melilla,Volumen de agua suministrada a la red de abastecimiento público,2012,21.425
18,Ceuta y Melilla,Volumen de agua suministrada a la red de abastecimiento público,2011,18.681
18,Ceuta y Melilla,Volumen de agua suministrada a la red de abastecimiento público,2010,20.432
18,Ceuta y Melilla,Volumen de agua suministrada a la red de abastecimiento público,2009,20.189
18,Ceuta y Melilla,Volumen de agua suministrada a la red de abastecimiento público,2008,22.220
18,Ceuta y Melilla,Volumen de agua suministrada a la red de abastecimiento público,2007,19.807
18,Ceuta y Melilla,Volumen de agua suministrada a la red de abastecimiento público,2006,14.995
18,Ceuta y Melilla,Volumen de agua suministrada a la red de abastecimiento público,2005,16.536
18,Ceuta y Melilla,Volumen de agua suministrada a la red de abastecimiento público,2004,10.144
18,Ceuta y Melilla,Volumen de agua suministrada a la red de abastecimiento público,2003,14.218
18,Ceuta y Melilla,Volumen de agua suministrada a la red de abastecimiento público,2002,12.881
18,Ceuta y Melilla,Volumen de agua suministrada a la red de abastecimiento público,2001,16.805
18,Ceuta y Melilla,Volumen de agua suministrada a la red de abastecimiento público,2000,14.613
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2022,10.213
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2020,10.651
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2018,10.336
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2016,8.642
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2014,8.751
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2013,8.770
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2012,8.897
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2011,13.117
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2010,12.297
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2009,9.287
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2008,9.365
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2007,9.271
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2006,9.860
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2005,9.722
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2004,9.597
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2003,9.655
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2002,9.512
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2001,9.631
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2000,9.744
18,Ceuta y Melilla,Volumen de agua no registrada,2022,10.779
18,Ceuta y Melilla,Volumen de agua no registrada,2020,9.057
18,Ceuta y Melilla,Volumen de agua no registrada,2018,9.307
18,Ceuta y Melilla,Volumen de agua no registrada,2016,11.758
18,Ceuta y Melilla,Volumen de agua no registrada,2014,11.317
18,Ceuta y Melilla,Volumen de agua no registrada,2013,11.207
18,Ceuta y Melilla,Volumen de agua no registrada,2012,12.528
18,Ceuta y Melilla,Volumen de agua no registrada,2011,5.564
18,Ceuta y Melilla,Volumen de agua no registrada,2010,8.135
18,Ceuta y Melilla,Volumen de agua no registrada,2009,10.902
18,Ceuta y Melilla,Volumen de agua no registrada,2008,12.855
18,Ceuta y Melilla,Volumen de agua no registrada,2007,10.536
18,Ceuta y Melilla,Volumen de agua no registrada,2006,..
18,Ceuta y Melilla,Volumen de agua no registrada,2005,..
18,Ceuta y Melilla,Volumen de agua no registrada,2004,..
18,Ceuta y Melilla,Volumen de agua no registrada,2003,..
18,Ceuta y Melilla,Volumen de agua no registrada,2002,..
18,Ceuta y Melilla,Volumen de agua no registrada,2001,..
18,Ceuta y Melilla,Volumen de agua no registrada,2000,..
18,Ceuta y Melilla,Pérdidas reales,2022,4.056
18,Ceuta y Melilla,Pérdidas reales,2020,4.935
18,Ceuta y Melilla,Pérdidas reales,2018,5.335
18,Ceuta y Melilla,Pérdidas reales,2016,6.130
18,Ceuta y Melilla,Pérdidas reales,2014,5.862
18,Ceuta y Melilla,Pérdidas reales,2013,5.772
18,Ceuta y Melilla,Pérdidas reales,2012,5.691
18,Ceuta y Melilla,Pérdidas reales,2011,2.864
18,Ceuta y Melilla,Pérdidas reales,2010,6.833
18,Ceuta y Melilla,Pérdidas reales,2009,7.086
18,Ceuta y Melilla,Pérdidas reales,2008,10.669
18,Ceuta y Melilla,Pérdidas reales,2007,6.743
18,Ceuta y Melilla,Pérdidas reales,2006,5.135
18,Ceuta y Melilla,Pérdidas reales,2005,6.814
18,Ceuta y Melilla,Pérdidas reales,2004,547
18,Ceuta y Melilla,Pérdidas reales,2003,4.563
18,Ceuta y Melilla,Pérdidas reales,2002,3.369
18,Ceuta y Melilla,Pérdidas reales,2001,7.174
18,Ceuta y Melilla,Pérdidas reales,2000,4.869
18,Ceuta y Melilla,Pérdidas aparentes,2022,6.724
18,Ceuta y Melilla,Pérdidas aparentes,2020,4.122
18,Ceuta y Melilla,Pérdidas aparentes,2018,3.972
18,Ceuta y Melilla,Pérdidas aparentes,2016,5.628
18,Ceuta y Melilla,Pérdidas aparentes,2014,5.455
18,Ceuta y Melilla,Pérdidas aparentes,2013,5.435
18,Ceuta y Melilla,Pérdidas aparentes,2012,6.837
18,Ceuta y Melilla,Pérdidas aparentes,2011,2.700
18,Ceuta y Melilla,Pérdidas aparentes,2010,1.302
18,Ceuta y Melilla,Pérdidas aparentes,2009,3.816
18,Ceuta y Melilla,Pérdidas aparentes,2008,2.186
18,Ceuta y Melilla,Pérdidas aparentes,2007,3.793
18,Ceuta y Melilla,Pérdidas aparentes,2006,..
18,Ceuta y Melilla,Pérdidas aparentes,2005,..
18,Ceuta y Melilla,Pérdidas aparentes,2004,..
18,Ceuta y Melilla,Pérdidas aparentes,2003,..
18,Ceuta y Melilla,Pérdidas aparentes,2002,..
18,Ceuta y Melilla,Pérdidas aparentes,2001,..
18,Ceuta y Melilla,Pérdidas aparentes,2000,..
